Id,SalePrice
2735,129622.9494814196
2736,138902.73655260645
2737,121974.50478424963
2738,133888.21483326555
2739,157354.16827939826
2740,138819.66860608337
2741,144035.9924775574
2742,147659.6856516574
2743,148109.6622499762
2744,164608.52528095865
2745,142928.86770728952
2746,138615.46326232748
2747,145715.46138220897
2748,119082.72187766084
2749,130813.898229077
2750,128258.23568175646
2751,134753.60320941292
2752,201471.14546538715
2753,148802.36306491593
2754,236694.09208810385
2755,134551.96613340027
2756,105204.02321754186
2757,73254.10795716399
2758,85248.05737200883
2759,166182.0745962828
2760,118701.59005909295
2761,140260.53749343686
2762,144099.08379194027
2763,186480.70722694928
2764,142287.0856273227
2765,293051.7218446068
2766,127692.9503376625
2767,89830.29771582258
2768,125795.89792961207
2769,133051.0304703462
2770,139091.54568671057
2771,112263.32305657718
2772,109492.8297652401
2773,159080.84209646087
2774,139019.54255636985
2775,113601.01622030819
2776,135113.4398148501
2777,138146.0815511415
2778,110728.22417696874
2779,118558.66737202906
2780,94128.45725023549
2781,100108.24635703317
2782,94598.31452849938
2783,100202.4786896736
2784,125010.27944952557
2785,139200.69844178154
2786,75659.72919748316
2787,118547.78548593982
2788,80270.69279557526
2789,173071.54632320776
2790,96552.096731277
2791,110114.37014594524
2792,65679.43767480626
2793,163333.61227581528
2794,93224.52736835073
2795,120994.69434245709
2796,103522.75276689399
2797,198092.45783740573
2798,99705.6207023656
2799,116682.539382632
2800,73039.12265294463
2801,111787.02880021506
2802,124752.85138088786
2803,176519.37211320805
2804,132980.9767275317
2805,101315.73406642754
2806,83562.85531092263
2807,159361.46296063965
2808,150852.4584687377
2809,131121.98243090612
2810,131744.67280541087
2811,155003.2825587824
2812,159859.68195773172
2813,154708.7361959799
2814,157969.28936345666
2815,105648.52682685068
2816,243131.87395382428
2817,156305.39174483207
2818,130980.43503955305
2819,165624.82543799133
2820,132147.89594651095
2821,108307.73259679822
2822,189919.0032543639
2823,339420.2799313663
2824,185719.12855083402
2825,155769.1031061324
2826,136138.1792679981
2827,134628.36566025013
2828,210395.89337476873
2829,197873.9713501615
2830,230622.67384613983
2831,175651.58538162193
2832,247092.396927292
2833,291911.25331196946
2834,216825.23971812683
2835,219948.7069190659
2836,190551.02838205034
2837,157237.04904837103
2838,148952.0539615463
2839,174379.0054600767
2840,204891.36642716342
2841,202988.3516303806
2842,224735.7062674433
2843,152436.53963583292
2844,160281.89572353166
2845,128548.33585835813
2846,210326.21753403425
2847,209370.87219735922
2848,215745.91272732225
2849,201347.2457030178
2850,280925.84879210236
2851,213566.8676364481
2852,237424.47135515534
2853,234889.94450343258
2854,139903.4181184924
2855,200450.66075062292
2856,202446.17626992767
2857,186035.3235796138
2858,201275.04049877246
2859,112331.28367220197
2860,128311.44057421137
2861,121824.06468692726
2862,185198.13956107263
2863,131214.94094896194
2864,257292.38396923742
2865,140633.81666773063
2866,139138.04795520045
2867,105843.12348203764
2868,98704.97824827766
2869,111512.00294262014
2870,117264.00432822514
2871,85858.5318845539
2872,41097.13600962687
2873,100061.50664521512
2874,133300.75112130702
2875,113178.06804386104
2876,162638.55579882674
2877,145613.5661965861
2878,167670.81413616656
2879,132154.28352068007
2880,101163.46016696807
2881,145856.9968098944
2882,169684.56659510417
2883,192306.66987365455
2884,182411.05018689221
2885,186530.92979038018
2886,229277.16992948615
2887,99260.35687218308
2888,132899.24405788266
2889,66353.54146624746
2890,89045.09300923719
2891,132185.0868330831
2892,64217.87099975459
2893,85397.26414626776
2894,69492.21594761204
2895,330614.8025546951
2896,272008.5629819118
2897,207243.3099496294
2898,149133.9280494686
2899,205691.6810413349
2900,159434.53221289386
2901,203559.6746351341
2902,187519.59316273147
2903,329946.2348142531
2904,355306.02552741644
2905,86536.68823664701
2906,198586.4556374145
2907,112593.1844615489
2908,136523.70154624144
2909,147078.875619344
2910,79588.51508649533
2911,84527.60239020342
2912,143980.52868819016
2913,84254.98245058776
2914,78092.39040037317
2915,83208.82805514119
2916,83365.23960592793
2917,165812.69981597
2918,114741.8100530774
2919,224183.91673694394
